customer_id,disbursed_amount,interest,market,employment,time_employed,householder,income,date_issued,target,loan_purpose,number_open_accounts,date_last_payment,number_credit_lines_12
8942,18800,14.3904,C,Nurse,>5 years,RENT,50350,2015-01-14,0,Debt consolidation,6,2015-12-18,
8943,15439.5,16.1271,C,Taxi driver,>5 years,MORTGAGE,51150,2012-10-04,0,Debt consolidation,13,2015-10-25,
8944,32217.5,17.7165,D,Nurse,>5 years,MORTGAGE,68080,2013-02-08,0,Debt consolidation,20,2014-02-08,
8945,13950,8.0164,B,Statistician,>5 years,MORTGAGE,144000,2015-11-26,0,Debt consolidation,17,2016-01-20,
8946,2790,10.0704,B,Accountant,>5 years,RENT,25440,2014-11-07,0,Debt consolidation,4,2016-01-13,
8947,9200,9.8455,B,Software developer,<=5 years,RENT,45590,2014-06-22,0,Debt consolidation,15,2016-01-17,
8948,12870,5.4873,A,Taxi driver,<=5 years,RENT,70560,2012-05-03,0,Debt consolidation,11,2014-07-17,
8949,14100,11.1132,C,Teacher,<=5 years,MORTGAGE,98000,2008-02-19,0,Other,14,2011-02-05,
8950,4700,4.8944,A,Secretary,>5 years,MORTGAGE,110000,2015-12-11,0,Debt consolidation,11,2016-01-27,
8951,14100,16.6075,D,,,RENT,57660,2014-02-11,0,Health,13,2015-12-26,
8952,13968,17.7025,E,Secretary,>5 years,RENT,56730,2015-03-01,0,Debt consolidation,7,2016-01-06,
8953,19000,7.89,A,Taxi driver,>5 years,OWNER,74400,2015-08-25,0,Debt consolidation,25,2016-01-22,
8954,21840,13.0107,C,,,MORTGAGE,95000,2015-09-19,0,Debt consolidation,16,2016-01-01,
8955,22540,5.6079,A,Nurse,<=5 years,RENT,88320,2015-01-23,0,Debt consolidation,8,2016-01-25,
8956,16740,8.3447,B,Dentist,>5 years,MORTGAGE,42733.35,2015-05-27,0,Debt consolidation,8,2015-12-16,
8957,19740,14.231,C,Bus driver,>5 years,OWNER,58240,2013-12-13,0,Debt consolidation,11,2016-01-27,
8958,17664,6.6792,A,Dentist,>5 years,RENT,43680,2015-07-26,0,Debt consolidation,12,2016-01-24,
8959,6000,11.53,B,Nurse,>5 years,RENT,40950,2015-03-10,0,Debt consolidation,12,2016-01-17,
8960,18624,12.549,C,Bus driver,>5 years,MORTGAGE,118800,2014-07-03,0,Debt consolidation,9,2016-01-15,
8961,5880,16.6502,D,,,OWNER,43294.52,2014-02-25,0,Debt consolidation,11,2016-01-03,
8962,32900,9.1908,B,Taxi driver,<=5 years,MORTGAGE,206780,2015-04-08,0,Debt consolidation,27,2016-01-04,
8963,18864,10.64,B,Civil Servant,>5 years,RENT,43240,2015-12-08,0,Debt consolidation,11,2016-01-11,0
8964,15640,11.8655,B,Bus driver,>5 years,RENT,65000,2014-02-25,0,Debt consolidation,8,2015-06-09,
8965,9261,17.0496,D,Nurse,>5 years,MORTGAGE,54600,2013-12-17,0,Debt consolidation,17,2015-12-17,
8966,2500,8.3447,B,,,OWNER,28500,2015-04-01,0,Other,17,2016-01-26,
8967,19000,10.8382,B,Dentist,>5 years,OWNER,56400,2015-06-23,0,Debt consolidation,13,2016-01-04,
8968,15520,21.0504,E,Teacher,>5 years,MORTGAGE,54112.95,2012-06-18,0,Debt consolidation,11,2016-01-12,
8969,24500,6.4766,A,Civil Servant,>5 years,OWNER,165600,2015-06-05,0,Debt consolidation,14,2016-01-27,
8970,32900,17.0429,D,Secretary,<=5 years,RENT,196800,2015-09-25,0,Debt consolidation,6,2016-01-14,
8971,24000,11.5828,C,Bus driver,<=5 years,RENT,67200,2015-12-10,0,Debt consolidation,7,2016-01-03,1
8972,10000,10.4405,B,Secretary,<=5 years,MORTGAGE,29329.3,2015-04-14,0,Home improvements,12,2015-12-11,
8973,24750,7.8111,A,Nurse,<=5 years,RENT,142100,2015-06-14,0,Debt consolidation,11,2016-01-12,
8974,13104,18.7392,E,Taxi driver,<=5 years,MORTGAGE,50557.1,2015-05-16,0,Debt consolidation,13,2016-01-05,
8975,19800,7.4955,A,Teacher,<=5 years,MORTGAGE,119700,2015-02-08,0,Home improvements,13,2015-12-16,
8976,21840,11.9508,C,Teacher,>5 years,MORTGAGE,94484,2014-10-20,0,Debt consolidation,29,2016-01-14,
8977,14400,8.6198,B,Secretary,>5 years,RENT,83268.28,2015-12-02,0,Debt consolidation,17,2015-05-02,3
8978,2632,7.4593,A,Dentist,>5 years,MORTGAGE,30360,2014-10-24,0,Debt consolidation,13,2016-01-13,
8979,7920,15.8598,D,Teacher,<=5 years,OWNER,42240,2011-03-08,0,Debt consolidation,8,2013-09-18,
8980,13950,12.4704,B,Accountant,>5 years,RENT,64400,2014-03-26,0,Debt consolidation,12,2016-01-13,
8981,10011,19.2606,E,Software developer,>5 years,MORTGAGE,52250,2014-02-06,0,Debt consolidation,16,2016-01-24,
8982,13020,12.4155,C,Software developer,<=5 years,MORTGAGE,123690,2010-11-11,0,Home improvements,14,2015-09-23,
8983,23500,7.8111,A,Civil Servant,<=5 years,RENT,63700,2015-07-26,0,Debt consolidation,6,2015-12-05,
8984,3864,11.3905,C,Nurse,<=5 years,RENT,42643.1,2015-12-26,0,Debt consolidation,7,2016-01-11,4
8985,11640,11.2994,B,Software developer,>5 years,RENT,58732.53,2015-07-10,0,Debt consolidation,10,2016-01-25,
8986,23000,15.95,E,Other,<=5 years,MORTGAGE,232500,2010-12-25,0,Other,26,2013-12-23,
8987,12127.5,16.8672,D,,,MORTGAGE,32900,2015-09-10,1,Debt consolidation,5,2016-01-16,
8988,13440,10.3602,B,Nurse,>5 years,OWNER,59400,2013-06-08,0,Debt consolidation,10,2016-01-18,
8989,9100,17.52,D,Dentist,>5 years,OWNER,88200,2014-02-16,0,Home improvements,7,2015-10-02,
8990,33600,13.2905,C,Other,>5 years,MORTGAGE,95000,2015-10-08,0,Home improvements,11,2016-01-20,
8991,4650,6.2699,A,,,RENT,24000,2015-07-11,0,Debt consolidation,11,2016-01-03,
8992,14880,17.1456,D,Software developer,<=5 years,RENT,47840,2015-03-17,0,Debt consolidation,10,2015-07-18,
8993,9800,16.6098,D,Civil Servant,<=5 years,RENT,24960,2015-01-22,0,Debt consolidation,10,2016-01-22,
8994,9800,12.0442,C,Other,<=5 years,MORTGAGE,47500,2015-06-17,0,Debt consolidation,14,2016-01-16,
8995,6032.5,15.9706,D,Dentist,>5 years,MORTGAGE,29373.76,2014-05-06,0,Debt consolidation,10,2014-10-26,
8996,12090,16.682,D,Software developer,>5 years,MORTGAGE,65100,2013-09-11,0,Debt consolidation,13,2014-06-25,
8997,17460,5.6682,A,Other,<=5 years,MORTGAGE,41580,2015-01-07,0,Debt consolidation,6,2016-01-17,
8998,12160,11.5479,C,Taxi driver,>5 years,MORTGAGE,52913.5,2015-06-27,0,Debt consolidation,10,2016-01-22,
8999,7840,11.8017,C,Teacher,<=5 years,MORTGAGE,72000,2015-04-25,0,Debt consolidation,15,2016-01-20,
9000,11927.25,16.4346,E,Nurse,<=5 years,RENT,29400,2011-02-26,0,Debt consolidation,11,2015-12-16,
9001,20370,13.7568,C,Taxi driver,<=5 years,RENT,49000,2013-01-02,0,Debt consolidation,19,2015-01-13,
9002,6756.75,14.3612,D,Civil Servant,>5 years,MORTGAGE,75530,2014-10-07,0,Debt consolidation,20,2016-01-22,
9003,6440,16.6502,D,Secretary,>5 years,OWNER,26730,2014-05-14,0,Debt consolidation,11,2016-01-18,
9004,21560,8.6198,B,Statistician,>5 years,RENT,84903.39,2015-05-21,0,Debt consolidation,8,2016-01-21,
9005,20580,16.3845,D,Software developer,>5 years,RENT,84150,2015-10-09,0,Debt consolidation,29,2016-01-04,
9006,13800,6.91,A,Statistician,>5 years,MORTGAGE,61750,2010-11-04,0,Other,7,2012-10-12,
9007,18400,10.2207,B,Accountant,<=5 years,MORTGAGE,112259.07,2013-12-17,0,Debt consolidation,12,2015-09-16,
9008,16096.5,16.416,C,Civil Servant,>5 years,MORTGAGE,34410,2013-09-26,0,Debt consolidation,9,2014-08-09,
9009,11233,17.5923,D,Bus driver,<=5 years,RENT,34114.5,2013-06-06,0,Debt consolidation,16,2015-07-13,
9010,12350,13.5264,B,Accountant,>5 years,MORTGAGE,53690,2012-07-17,0,Debt consolidation,17,2013-05-05,
9011,25779.5,13.6245,C,,,MORTGAGE,68600,2015-07-09,0,Debt consolidation,17,2016-01-18,
9012,18245.5,16.5261,D,Accountant,>5 years,MORTGAGE,45000,2013-03-22,0,Debt consolidation,5,2016-01-24,
9013,20000,9.3951,B,Accountant,<=5 years,MORTGAGE,44590,2015-01-17,0,Debt consolidation,22,2016-01-03,
9014,15810,9.5904,B,Teacher,<=5 years,RENT,47500,2015-03-09,0,Debt consolidation,8,2016-01-17,
9015,5280,9.0898,B,Secretary,<=5 years,RENT,26190,2014-02-19,0,Other,11,2014-03-02,
9016,6912,5.8114,A,Bus driver,<=5 years,MORTGAGE,68600,2015-03-08,0,Debt consolidation,11,2015-08-23,
9017,15200,7.5438,A,Civil Servant,>5 years,MORTGAGE,70560,2013-05-15,0,Debt consolidation,10,2016-01-10,
9018,11880,17.99,E,Nurse,>5 years,MORTGAGE,153600,2011-07-25,0,Debt consolidation,11,2015-02-16,
9019,21840,18.0386,E,Civil Servant,>5 years,RENT,82800,2015-09-15,0,Debt consolidation,5,2016-01-03,
9020,12740,7.5362,A,Bus driver,<=5 years,RENT,42320,2014-08-26,0,Debt consolidation,17,2016-01-25,
9021,1425,11.9286,C,Statistician,>5 years,RENT,59150,2015-05-18,0,Debt consolidation,22,2015-12-15,
9022,18200,11.3905,B,Software developer,<=5 years,MORTGAGE,68080,2014-03-26,0,Debt consolidation,16,2014-09-19,
9023,10230,7.5256,B,Statistician,<=5 years,MORTGAGE,71610,2015-10-09,0,Home improvements,14,2015-12-18,
9024,9900,7.2286,A,Secretary,>5 years,MORTGAGE,69300,2014-10-05,0,Debt consolidation,19,2014-11-24,
9025,29700,19.3903,E,Teacher,>5 years,RENT,95550,2014-11-11,0,Debt consolidation,17,2015-12-17,
9026,10000,12.6003,C,Teacher,<=5 years,RENT,34410,2014-11-05,0,Debt consolidation,7,2015-12-05,
9027,19950,14.48,C,Statistician,>5 years,MORTGAGE,168854,2015-12-01,1,Debt consolidation,12,2016-01-20,1
9028,22809.5,12.6003,B,Bus driver,<=5 years,RENT,62400,2013-10-06,0,Debt consolidation,9,2015-05-10,
9029,11400,8.0982,B,Other,<=5 years,MORTGAGE,44640,2015-06-09,0,Debt consolidation,13,2015-12-22,
9030,18624,13.4304,C,Nurse,<=5 years,OWNER,86480,2015-03-01,0,Debt consolidation,11,2015-12-16,
9031,1092,11.1839,C,Statistician,>5 years,RENT,61380,2015-10-09,0,Holidays,10,2016-01-16,
9032,7440,6.4077,A,Taxi driver,<=5 years,RENT,82800,2015-06-14,0,Debt consolidation,9,2016-01-18,
9033,17484,7.7934,B,Statistician,<=5 years,OWNER,54320,2015-12-27,0,Debt consolidation,13,2016-01-16,
9034,28883.25,17.0625,D,Taxi driver,>5 years,RENT,59150,2012-12-01,0,Debt consolidation,15,2015-01-18,
9035,5880,9.947,B,Civil Servant,<=5 years,RENT,13800,2014-07-22,0,Debt consolidation,11,2016-01-10,
9036,9700,8.3061,A,Teacher,>5 years,RENT,74250,2014-07-22,0,Debt consolidation,15,2016-01-14,
9037,4700,15.0306,D,,,OWNER,25480,2014-12-09,0,Debt consolidation,9,2016-01-13,
9038,6370,11.2716,B,Dentist,>5 years,MORTGAGE,108480,2012-07-02,0,Debt consolidation,13,2014-05-15,
9039,8148,10.8382,B,Dentist,<=5 years,RENT,28569.6,2015-10-25,0,Debt consolidation,9,2016-01-03,
9040,7760,10.8058,B,Secretary,<=5 years,RENT,23750,2013-06-04,0,Debt consolidation,13,2016-01-14,
9041,27577,13.2165,C,Teacher,<=5 years,RENT,57000,2014-11-11,0,Debt consolidation,9,2016-01-03,
9042,7840,9.6903,B,Other,>5 years,MORTGAGE,31525,2015-11-20,0,Debt consolidation,11,2015-12-06,
9043,32550,13.33,C,Civil Servant,>5 years,MORTGAGE,117180,2015-04-08,0,Debt consolidation,13,2015-12-07,
9044,19872,15.066,C,Software developer,>5 years,MORTGAGE,72200,2013-11-23,0,Debt consolidation,17,2015-12-03,
9045,9800,11.2749,C,Secretary,<=5 years,MORTGAGE,39559.41,2014-11-18,0,Debt consolidation,7,2016-01-20,
9046,11400,15.4755,D,Dentist,>5 years,MORTGAGE,56609.28,2011-10-09,0,Debt consolidation,9,2014-02-22,
9047,20344.5,23.275,E,Statistician,<=5 years,MORTGAGE,93100,2015-02-27,0,Debt consolidation,11,2016-01-14,
9048,9200,13.0272,C,Statistician,<=5 years,MORTGAGE,54464,2014-04-10,0,Other,4,2015-04-20,
9049,11640,15.9706,D,Teacher,>5 years,RENT,43680,2015-05-25,0,Debt consolidation,7,2015-12-04,
9050,5267.5,13.9491,B,Nurse,>5 years,RENT,75460,2012-12-24,0,Debt consolidation,10,2014-06-25,
9051,4750,5.8032,A,Secretary,>5 years,MORTGAGE,39600,2015-05-11,0,Debt consolidation,11,2015-12-17,
9052,23760,11.088,B,Other,<=5 years,OWNER,63700,2013-08-25,0,Debt consolidation,10,2015-07-21,
9053,13724,6.0904,A,Dentist,<=5 years,RENT,40920,2013-11-05,0,Debt consolidation,7,2016-01-11,
9054,13800,10.5336,B,Software developer,<=5 years,RENT,86730,2013-07-02,0,Debt consolidation,13,2015-12-14,
9055,24000,10.6603,B,,,OWNER,60000,2015-09-10,0,Debt consolidation,29,2016-01-18,
9056,12576,17.57,D,Secretary,>5 years,OWNER,51480,2015-12-09,0,Debt consolidation,15,2016-01-04,3
9057,11186,20.9682,E,Nurse,<=5 years,RENT,63450,2014-04-11,0,Debt consolidation,11,2015-12-18,
9058,16380,20.0109,E,Other,>5 years,MORTGAGE,57960,2015-07-05,0,Other,20,2016-01-02,
9059,13650,8.0164,B,Statistician,<=5 years,RENT,87400,2015-04-06,0,Debt consolidation,6,2016-01-05,
9060,20900,6.3552,A,Statistician,>5 years,MORTGAGE,46560,2012-03-23,0,Debt consolidation,8,2015-03-25,
9061,13950,9.5504,B,Civil Servant,<=5 years,RENT,123500,2013-02-10,0,Debt consolidation,13,2016-01-07,
9062,21385,19.6704,E,Nurse,>5 years,MORTGAGE,57000,2012-09-23,0,Other,21,2016-01-05,
9063,19800,11.6748,C,Nurse,>5 years,MORTGAGE,61100,2015-10-04,0,Debt consolidation,27,2016-01-19,
9064,15520,17.76,D,Taxi driver,<=5 years,RENT,73920,2013-10-02,0,Debt consolidation,10,2015-04-10,
9065,11385,11.1504,B,Dentist,<=5 years,RENT,52250,2012-12-11,0,Debt consolidation,8,2014-04-10,
9066,14250,8.7115,B,,,OWNER,41400,2014-10-05,0,Debt consolidation,12,2015-02-20,
9067,4800,6.7104,A,Secretary,>5 years,RENT,54600,2015-02-17,0,Debt consolidation,8,2016-01-21,
9068,9600,9.8901,B,Dentist,>5 years,RENT,57000,2015-08-10,0,Debt consolidation,13,2016-01-06,
9069,10568.75,21.5556,E,Teacher,>5 years,RENT,29450,2014-04-01,0,Debt consolidation,8,2015-12-25,
9070,5520,12.9164,C,Teacher,>5 years,OWNER,47040,2015-11-25,0,Debt consolidation,11,2016-01-15,
9071,23250,13.7004,C,Dentist,>5 years,MORTGAGE,56905,2014-06-05,0,Debt consolidation,11,2016-01-19,
9072,11640,11.6748,B,Other,<=5 years,RENT,37240,2011-10-20,0,Debt consolidation,14,2013-09-02,
9073,24001.25,23.478,E,Dentist,>5 years,RENT,78120,2014-01-20,0,Debt consolidation,16,2015-05-22,
9074,10416,22.246,E,Secretary,>5 years,MORTGAGE,71610,2013-08-13,0,Other,14,2014-03-07,
9075,7760,12.5631,C,Civil Servant,>5 years,MORTGAGE,38220,2015-03-22,0,Debt consolidation,4,2015-08-09,
9076,19157.5,7.821,A,Accountant,<=5 years,MORTGAGE,130200,2012-11-17,0,Debt consolidation,20,2014-12-18,
9077,3610,10.1626,B,Nurse,<=5 years,RENT,55800,2011-04-13,0,Holidays,7,2012-10-24,
9078,9400,16.0535,D,Teacher,<=5 years,MORTGAGE,96820,2015-08-12,0,Debt consolidation,20,2016-01-16,
9079,11830,9.0783,B,Civil Servant,<=5 years,RENT,67450,2015-06-02,0,Debt consolidation,13,2016-01-24,
9080,4650,7.5256,B,Statistician,<=5 years,MORTGAGE,100000,2015-06-19,0,Debt consolidation,11,2016-01-18,
9081,25760,6.9696,A,Software developer,>5 years,MORTGAGE,227500,2015-07-06,0,Debt consolidation,14,2016-01-01,
9082,16356,5.9697,A,Teacher,>5 years,RENT,71000,2012-05-18,0,Debt consolidation,7,2012-12-02,
9083,16464,16.7884,D,Taxi driver,>5 years,MORTGAGE,62370,2015-07-11,0,Debt consolidation,10,2016-01-12,
9084,10363.5,15.1417,C,Nurse,<=5 years,OWNER,44550,2013-10-26,0,Other,10,2016-01-07,
9085,8820,14.0434,C,Software developer,<=5 years,MORTGAGE,74250,2012-10-09,0,Debt consolidation,6,2013-01-25,
9086,11040,13.1506,C,Software developer,<=5 years,RENT,38400,2015-08-19,0,Debt consolidation,15,2015-12-21,
9087,6580,6.897,A,Secretary,<=5 years,RENT,77350,2015-06-17,0,Debt consolidation,5,2016-01-01,
9088,17460,9.0909,B,Bus driver,<=5 years,MORTGAGE,61900.8,2015-08-09,0,Debt consolidation,10,2016-01-10,
9089,14700,14.8295,D,Statistician,>5 years,OWNER,42750,2015-09-14,0,Debt consolidation,17,2016-01-21,
9090,4600,10.3306,B,Statistician,>5 years,MORTGAGE,84150,2015-11-27,0,Debt consolidation,7,2015-12-08,
9091,16740,16.4803,D,Dentist,>5 years,OWNER,61100,2014-06-25,0,Debt consolidation,12,2016-01-22,
9092,5795,13.5703,C,Taxi driver,>5 years,MORTGAGE,68250,2015-02-23,0,Debt consolidation,8,2016-01-13,
9093,16920,15.2978,C,,,OWNER,52000,2013-12-06,0,Debt consolidation,5,2016-01-15,
9094,11160,12.9766,C,Civil Servant,<=5 years,RENT,32400,2009-12-20,0,Other,6,2013-01-13,
9095,11280,8.633,A,Dentist,>5 years,MORTGAGE,86490,2013-03-04,0,Debt consolidation,8,2015-12-02,
9096,12000,12.2106,C,Statistician,>5 years,MORTGAGE,67900,2015-01-01,0,Debt consolidation,11,2016-01-16,
9097,17100,18.3396,D,Statistician,<=5 years,MORTGAGE,100100,2012-11-21,0,Debt consolidation,11,2016-01-24,
9098,3920,9.7666,B,Taxi driver,<=5 years,MORTGAGE,48760,2008-03-21,0,Debt consolidation,11,2009-04-02,
9099,17290,15.5217,E,Accountant,>5 years,RENT,79540,2010-11-23,0,Debt consolidation,12,2012-03-06,
9100,15239,20.5,E,Accountant,<=5 years,MORTGAGE,85000,2014-01-19,0,Debt consolidation,9,2016-01-17,
9101,3168,12.3382,C,Nurse,>5 years,OWNER,40040,2015-11-09,0,Home improvements,11,2015-12-26,
9102,17480,18.5368,D,Accountant,>5 years,MORTGAGE,124740,2012-10-14,0,Debt consolidation,10,2015-06-06,
9103,13650,17.6225,D,Nurse,<=5 years,RENT,97650,2013-12-02,0,Other,14,2015-01-27,
9104,33250,19.1296,E,Software developer,>5 years,MORTGAGE,118800,2014-08-18,0,Home improvements,13,2015-09-17,
9105,11716.25,9.3696,B,Software developer,<=5 years,MORTGAGE,47000,2012-05-02,0,Home improvements,16,2014-07-24,
9106,19600,6.0357,A,Other,>5 years,MORTGAGE,60450,2014-11-03,0,Debt consolidation,13,2016-01-24,
9107,10692.5,16.3251,D,Bus driver,<=5 years,MORTGAGE,60000,2015-01-06,0,Home improvements,11,2016-01-23,
9108,2760,7.8111,A,Nurse,>5 years,MORTGAGE,99960,2015-07-04,0,Other,18,2016-01-16,
9109,13104,8.5281,B,Nurse,>5 years,MORTGAGE,109200,2015-06-03,0,Debt consolidation,8,2016-01-22,
9110,13440,13.6673,B,Statistician,<=5 years,MORTGAGE,128340,2012-07-08,0,Debt consolidation,13,2015-06-27,
9111,20925,7.3055,A,Taxi driver,>5 years,RENT,145000,2014-07-04,0,Debt consolidation,21,2015-12-04,
9112,9800,12.7131,C,Bus driver,<=5 years,MORTGAGE,37818,2015-12-27,0,Debt consolidation,8,2015-12-13,2
9113,2880,10.5435,B,Taxi driver,<=5 years,RENT,29700,2011-12-19,0,Other,8,2013-04-20,
9114,19800,12.5631,C,Secretary,>5 years,RENT,116400,2015-09-25,0,Other,12,2015-12-17,
9115,27645,22.724,E,Teacher,>5 years,MORTGAGE,60450,2013-06-21,0,Debt consolidation,11,2014-09-13,
9116,4550,14.0812,C,,,OWNER,14910.84,2014-01-07,0,Debt consolidation,6,2016-01-02,
9117,12416,8.1383,A,Software developer,>5 years,MORTGAGE,67900,2014-08-20,0,Debt consolidation,18,2016-01-25,
9118,6650,8.67,B,Accountant,<=5 years,OWNER,64350,2014-11-15,0,Other,8,2015-12-09,
9119,31850,10.4923,B,,,MORTGAGE,85000,2015-10-20,0,Debt consolidation,12,2016-01-08,
9120,31185,12.4704,C,Other,>5 years,MORTGAGE,110400,2014-07-22,0,Debt consolidation,12,2016-01-03,
9121,7280,8.633,A,Bus driver,>5 years,OWNER,45600,2014-03-26,0,Debt consolidation,8,2015-12-21,
9122,18620,6.2972,A,Nurse,<=5 years,RENT,80000,2015-05-14,0,Debt consolidation,10,2016-01-23,
9123,11830,13.4514,C,Secretary,<=5 years,RENT,72000,2015-01-22,0,Debt consolidation,43,2016-01-24,
9124,8360,10.99,B,Statistician,<=5 years,MORTGAGE,69120,2015-02-18,0,Debt consolidation,10,2016-01-01,
9125,8928,10.4405,B,Bus driver,>5 years,RENT,33377.85,2014-03-02,0,Debt consolidation,9,2016-01-07,
9126,17150,10.99,B,Nurse,>5 years,OWNER,56420,2015-07-24,0,Debt consolidation,32,2016-01-06,
9127,30080,8.4364,B,Civil Servant,>5 years,MORTGAGE,169092,2014-10-05,0,Debt consolidation,18,2016-01-08,
9128,8000,12.7131,C,Accountant,<=5 years,RENT,23750,2015-11-08,0,Debt consolidation,5,2016-01-04,
9129,9408,6.5706,A,Dentist,<=5 years,RENT,53360,2015-01-11,0,Debt consolidation,10,2016-01-01,
9130,17290,14.5035,C,Secretary,<=5 years,MORTGAGE,51520,2015-07-22,0,Debt consolidation,10,2016-01-20,
9131,8277,12.8601,B,Civil Servant,<=5 years,RENT,29120,2013-09-01,0,Debt consolidation,16,2015-12-11,
9132,19012,21.1008,E,Dentist,<=5 years,MORTGAGE,48360,2013-01-20,0,Debt consolidation,10,2016-01-10,
9133,5460,18,D,Teacher,>5 years,RENT,53460,2013-04-03,0,Other,9,2016-01-15,
9134,26600,6.0528,A,Civil Servant,>5 years,RENT,103950,2015-08-11,0,Debt consolidation,10,2015-11-02,
9135,32200,11.5104,C,Secretary,<=5 years,RENT,232500,2015-12-07,0,Home improvements,5,2016-01-15,0
9136,13000,17.58,D,Other,<=5 years,RENT,58410,2012-02-24,0,Debt consolidation,10,2015-01-12,
9137,7821,15.9264,D,Secretary,>5 years,RENT,30030,2014-04-25,0,Debt consolidation,4,2016-01-11,
9138,22320,10.4923,B,Software developer,>5 years,OWNER,53900,2015-09-23,0,Debt consolidation,27,2016-01-25,
9139,33600,8.8949,B,Other,>5 years,MORTGAGE,67450,2014-07-08,0,Debt consolidation,16,2016-01-18,
9140,34300,19.392,E,Accountant,<=5 years,MORTGAGE,116400,2014-11-21,0,Debt consolidation,19,2015-10-24,
9141,18800,11.1839,C,Civil Servant,>5 years,MORTGAGE,60450,2015-09-04,0,Home improvements,10,2015-12-03,
9142,19800,11.7087,C,Software developer,>5 years,MORTGAGE,96040,2015-11-15,0,Debt consolidation,5,2016-01-22,
9143,18609.5,24.5,E,Secretary,>5 years,RENT,52920,2014-04-20,0,Debt consolidation,12,2016-01-11,
9144,14560,13.1859,C,Teacher,<=5 years,RENT,67613,2014-10-14,0,Debt consolidation,16,2016-01-01,
9145,20790,15.2656,C,Statistician,>5 years,MORTGAGE,97000,2014-02-24,0,Debt consolidation,12,2016-01-22,
9146,1363,16.6944,D,Civil Servant,>5 years,RENT,30820,2013-11-18,0,Other,6,2015-05-11,
9147,20790,13.7102,C,Dentist,>5 years,RENT,139200,2015-10-10,0,Debt consolidation,24,2016-01-27,
9148,26196.25,17.0568,E,Other,>5 years,RENT,54600,2014-11-27,0,Other,9,2016-01-22,
9149,7896,8.7308,B,Dentist,>5 years,MORTGAGE,67200,2015-01-10,0,Other,7,2016-01-03,
9150,23000,8.8949,B,Nurse,>5 years,MORTGAGE,82800,2015-08-21,0,Debt consolidation,14,2015-12-01,
9151,2820,10.1192,B,Accountant,<=5 years,RENT,98580,2010-10-21,0,Debt consolidation,17,2013-11-12,
9152,3580.5,6.0466,A,Other,<=5 years,MORTGAGE,164900,2011-01-16,0,Other,8,2013-04-09,
9153,28960.75,16.1644,D,Accountant,>5 years,MORTGAGE,79200,2014-07-19,0,Home improvements,11,2016-01-21,
9154,9900,13.3855,B,Teacher,>5 years,OWNER,40000,2012-12-14,0,Debt consolidation,6,2013-02-20,
9155,5640,15.2978,D,Nurse,>5 years,OWNER,33840,2014-07-11,0,Other,12,2016-01-02,
9156,5544,14.8295,D,Accountant,<=5 years,RENT,60000,2014-10-18,0,Debt consolidation,6,2016-01-10,
9157,29481,10.659,B,Teacher,>5 years,MORTGAGE,207480,2015-12-10,0,Debt consolidation,17,2016-01-10,
9158,3680,13.8501,C,Taxi driver,>5 years,MORTGAGE,49000,2011-06-14,0,Wedding,13,2014-07-21,
9159,17640,16.6098,D,Other,>5 years,MORTGAGE,80750,2015-08-14,0,Debt consolidation,16,2016-01-12,
